clock,sample,za1,za2,za3,za4,za5,za6,za7,za8,za9,za10,za11,za12,za13,za14,za15,za16,za17,za18,za19,za20,za21,za22,za23,za24,za25,za26,za27,za28,za29,za30,za31,za32,zd1,zd2,zd3,zd4,zd5,zd6,zd7,zd8,zd9,zd10,zd11,zd12,zd13,zd14,zd15,zd16,zd17,zd18,zd19,zd20,zd21,zd22,zd23,zd24,zd25,zd26,zd27,zd28,zd29,zd30,zd31,zd32,pattern1,pattern2,pattern3,pattern4,pattern5,pattern6,pattern7,pattern8,pattern9,pattern10
2016-05-23T21:17:11.583Z,1273645,-3984,-1273645,-1273645,-1273645,-1273645,-1273645,-1273645,-1273645,-1273645,-1273645,-1273645,-1273645,-1273645,-1273645,-1273645,-3361,-1273645,-1273645,-1273645,-1273645,-1273645,-1273645,-1273645,-1273645,-407504,-167517,-3345,-8,-3331,-24527,-1273645,-13824,-3974,-1273645,-1273645,-1273645,-1273645,-1273645,-1273645,-1273645,-1273645,-1273645,-1273645,-1273645,-1273645,-1273645,-1273645,-3359,-1273645,-1273645,-1273645,-1273645,-1273645,-1273645,-1273645,-1273645,-406197,-167426,-3341,-3347,-3328,-24525,-1273645,-13818,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
2016-06-22T11:06:51.941Z,812699,-29014,-812699,-812699,-812699,-812699,-812699,-812699,-812699,-812699,-27926,-812699,-812699,-812699,-812699,-812699,-28109,-812699,-812699,-27912,-812699,-812699,-812699,-812699,-812699,-30573,-59167,-26,-23013,-70,-27331,-812699,-27327,-29010,-812699,-812699,-812699,-812699,-812699,-812699,-812699,-812699,-23442,-812699,-812699,-812699,-812699,-812699,-23478,-812699,-812699,-23462,-812699,-812699,-812699,-812699,-812699,-23394,-49894,-22,-23011,-68,-27329,-812699,-27321,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
2016-06-23T11:05:45.284Z,899033,-899033,-899033,-899033,-899033,-899033,-899033,-899033,-899033,-899033,-899033,-899033,-899033,-899033,-899033,-899033,-25265,-899033,-899033,-899033,-899033,-899033,-899033,-899033,-899033,-27458,-899033,-30,-24691,-65,-27271,-899033,-27458,-899033,-899033,-899033,-899033,-899033,-899033,-899033,-899033,-899033,-899033,-899033,-899033,-899033,-899033,-899033,-24933,-899033,-899033,-899033,-899033,-899033,-899033,-899033,-899033,-24890,-899033,-22,-24689,-62,-27269,-899033,-27265,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
2016-06-24T11:06:27.892Z,985475,-18115,-985475,-985475,-985475,-985475,-985475,-985475,-985475,-985475,-985475,-985475,-985475,-985475,-985475,-985475,-23060,-985475,-985475,-985475,-985475,-985475,-985475,-985475,-985475,-113900,-985475,-32,-17433,-79,-60222,-985475,-60382,-18110,-985475,-985475,-985475,-985475,-985475,-985475,-985475,-985475,-985475,-985475,-985475,-985475,-985475,-985475,-23052,-985475,-985475,-985475,-985475,-985475,-985475,-985475,-985475,-111332,-985475,-28,-17431,-76,-60220,-985475,-60219,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
2016-06-25T11:10:31.446Z,1072119,-31030,-1072119,-1072119,-1072119,-1072119,-1072119,-1072119,-1072119,-1072119,-1072119,-1072119,-1072119,-1072119,-1072119,-1072119,-29222,-1072119,-1072119,-1072119,-1072119,-1072119,-1072119,-1072119,-1072119,-68249,-67576,-23,-16691,-66,-28881,-1072119,-28940,-31025,-1072119,-1072119,-1072119,-1072119,-1072119,-1072119,-1072119,-1072119,-1072119,-1072119,-1072119,-1072119,-1072119,-1072119,-23101,-1072119,-1072119,-1072119,-1072119,-1072119,-1072119,-1072119,-1072119,-56885,-67567,-21,-16689,-63,-28879,-1072119,-28878,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
2016-06-26T11:07:47.752Z,1158355,-23110,-1158355,-1158355,-1158355,-1158355,-1158355,-1158355,-1158355,-1158355,-1158355,-1158355,-1158355,-1158355,-1158355,-1158355,-28285,-1158355,-1158355,-1158355,-1158355,-1158355,-1158355,-1158355,-1158355,-1158355,-1158355,-29,-5044,-77,-32160,-1158355,-32328,-23104,-1158355,-1158355,-1158355,-1158355,-1158355,-1158355,-1158355,-1158355,-1158355,-1158355,-1158355,-1158355,-1158355,-1158355,-28281,-1158355,-1158355,-1158355,-1158355,-1158355,-1158355,-1158355,-1158355,-1158355,-1158355,-23,-5043,-75,-32156,-1158355,-32151,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
2016-06-27T04:35:06.797Z,1221194,-8738,-1221194,-1221194,-1221194,-1221194,-1221194,-1221194,-1221194,-1221194,-1221194,-1221194,-1221194,-1221194,-1221194,-1221194,-3795,-1221194,-1221194,-1221194,-1221194,-1221194,-1221194,-1221194,-1221194,-51700,-34337,-343,-362,-76,-16778,-1221194,-16853,-8734,-1221194,-1221194,-1221194,-1221194,-1221194,-1221194,-1221194,-1221194,-1221194,-1221194,-1221194,-1221194,-1221194,-1221194,-3784,-1221194,-1221194,-1221194,-1221194,-1221194,-1221194,-1221194,-1221194,-28956,-29762,-340,-355,-68,-16776,-1221194,-16778,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
2016-06-27T11:06:31.192Z,1244679,-14931,-1244679,-1244679,-1244679,-1244679,-1244679,-1244679,-1244679,-1244679,-1244679,-1244679,-1244679,-1244679,-1244679,-1244679,-27280,-1244679,-1244679,-1244679,-1244679,-1244679,-1244679,-1244679,-1244679,-75185,-57822,-30,-14198,-75,-40263,-1244679,-40338,-14926,-1244679,-1244679,-1244679,-1244679,-1244679,-1244679,-1244679,-1244679,-1244679,-1244679,-1244679,-1244679,-1244679,-1244679,-27269,-1244679,-1244679,-1244679,-1244679,-1244679,-1244679,-1244679,-1244679,-52441,-53247,-24,-14196,-71,-40261,-1244679,-40263,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
2016-06-28T11:08:11.263Z,1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-21549,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-32,-21432,-80,-21594,-1331179,-21593,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-21544,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-1331179,-25,-21431,-78,-21592,-1331179,-21585,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
2016-06-29T04:15:25.482Z,1392813,-248,-1392813,-1392813,-1392813,-1392813,-1392813,-1392813,-1392813,-1392813,-1392813,-1392813,-1392813,-1392813,-1392813,-1392813,-1327,-1392813,-1392813,-1392813,-1392813,-1392813,-1392813,-1392813,-1392813,-1887,-1887,-250,-33,-82,-1369,-1392813,-1887,-241,-1392813,-1392813,-1392813,-1392813,-1392813,-1392813,-1392813,-1392813,-1392813,-1392813,-1392813,-1392813,-1392813,-1392813,-246,-1392813,-1392813,-1392813,-1392813,-1392813,-1392813,-1392813,-1392813,-273,-301,-247,-29,-81,-1365,-1392813,-1361,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
2016-06-29T11:08:34.507Z,1417602,-21988,-1417602,-1417602,-1417602,-1417602,-1417602,-1417602,-1417602,-1417602,-1417602,-1417602,-1417602,-1417602,-1417602,-1417602,-21903,-1417602,-1417602,-1417602,-1417602,-1417602,-1417602,-1417602,-1417602,-26676,-26676,-39,-19362,-63,-26158,-1417602,-26676,-21982,-1417602,-1417602,-1417602,-1417602,-1417602,-1417602,-1417602,-1417602,-1417602,-1417602,-1417602,-1417602,-1417602,-1417602,-21775,-1417602,-1417602,-1417602,-1417602,-1417602,-1417602,-1417602,-1417602,-25062,-25090,-30,-19359,-59,-26154,-1417602,-26150,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
2016-06-29T12:36:07.251Z,1422855,-27241,-1422855,-1422855,-1422855,-1422855,-1422855,-1422855,-1422855,-1422855,-1422855,-1422855,-1422855,-1422855,-1422855,-1422855,-4705,-1422855,-1422855,-1422855,-1422855,-1422855,-1422855,-1422855,-1422855,-31929,-31929,-23,-35,-5316,-4485,-1422855,-4670,-27235,-1422855,-1422855,-1422855,-1422855,-1422855,-1422855,-1422855,-1422855,-1422855,-1422855,-1422855,-1422855,-1422855,-1422855,-27028,-1422855,-1422855,-1422855,-1422855,-1422855,-1422855,-1422855,-1422855,-30315,-30343,-18,-33,-5312,-4483,-1422855,-4482,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
2016-06-30T11:07:16.410Z,1503924,-22274,-1503924,-1503924,-1503924,-1503924,-1503924,-1503924,-1503924,-1503924,-1503924,-1503924,-1503924,-1503924,-1503924,-1503924,-22613,-1503924,-1503924,-1503924,-1503924,-1503924,-1503924,-1503924,-1503924,-22912,-1503924,-30,-16415,-74,-22388,-1503924,-22912,-22272,-1503924,-1503924,-1503924,-1503924,-1503924,-1503924,-1503924,-1503924,-1503924,-1503924,-1503924,-1503924,-1503924,-1503924,-22347,-1503924,-1503924,-1503924,-1503924,-1503924,-1503924,-1503924,-1503924,-22287,-1503924,-22,-16413,-71,-22382,-1503924,-22381,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
2016-06-30T12:33:31.327Z,1509099,-27449,-1509099,-1509099,-1509099,-1509099,-1509099,-1509099,-1509099,-1509099,-1509099,-1509099,-1509099,-1509099,-1509099,-1509099,-2548,-1509099,-1509099,-1509099,-1509099,-1509099,-1509099,-1509099,-1509099,-28087,-1509099,-24,-68,-40,-27563,-1509099,-28087,-27447,-1509099,-1509099,-1509099,-1509099,-1509099,-1509099,-1509099,-1509099,-1509099,-1509099,-1509099,-1509099,-1509099,-1509099,-27522,-1509099,-1509099,-1509099,-1509099,-1509099,-1509099,-1509099,-1509099,-27462,-1509099,-13,-66,-36,-27557,-1509099,-27556,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
2016-07-01T11:06:03.236Z,1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-20842,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-31,-20715,-82,-20875,-1590251,-20872,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-20836,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-1590251,-26,-20710,-78,-20869,-1590251,-20867,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
2016-07-02T11:54:20.509Z,1679548,-34799,-1679548,-1679548,-1679548,-1679548,-1679548,-1679548,-1679548,-1679548,-1679548,-1679548,-1679548,-1679548,-1679548,-1679548,-24641,-1679548,-1679548,-1679548,-1679548,-1679548,-1679548,-1679548,-1679548,-35576,-35097,-28,-14827,-72,-34920,-1679548,-34932,-34797,-1679548,-1679548,-1679548,-1679548,-1679548,-1679548,-1679548,-1679548,-1679548,-1679548,-1679548,-1679548,-1679548,-1679548,-24634,-1679548,-1679548,-1679548,-1679548,-1679548,-1679548,-1679548,-1679548,-25357,-23758,-22,-14826,-69,-34918,-1679548,-34915,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
2016-07-04T02:27:15.843Z,1818323,-3996,-1818323,-1818323,-1818323,-1818323,-1818323,-1818323,-1818323,-1818323,-1818323,-1818323,-1818323,-1818323,-1818323,-1818323,-4475,-1818323,-1818323,-1818323,-1818323,-1818323,-1818323,-1818323,-1818323,-3809,-3580,-2864,-347,-2465,-8,-1818323,-62,-3988,-1818323,-1818323,-1818323,-1818323,-1818323,-1818323,-1818323,-1818323,-1818323,-1818323,-1818323,-1818323,-1818323,-1818323,-6138,-1818323,-1818323,-1818323,-1818323,-1818323,-1818323,-1818323,-1818323,-107734,-1818323,-2857,-346,-2460,-6,-1818323,-44,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-04T03:07:37.861Z,1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-236,-406,-230,-263,-12,-321,-1820745,-315,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-1820745,-238,-1820745,-228,-259,-8,-319,-1820745,-305,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
2016-07-04T11:35:46.677Z,1851234,-1851234,-1851234,-1851234,-1851234,-1851234,-1851234,-1851234,-1851234,-1851234,-1851234,-1851234,-1851234,-1851234,-1851234,-1851234,-29262,-1851234,-1851234,-1851234,-1851234,-1851234,-1851234,-1851234,-1851234,-30725,-30895,-35,-10163,-79,-30810,-1851234,-30804,-1851234,-1851234,-1851234,-1851234,-1851234,-1851234,-1851234,-1851234,-1851234,-1851234,-1851234,-1851234,-1851234,-1851234,-1851234,-23469,-1851234,-1851234,-1851234,-1851234,-1851234,-1851234,-1851234,-1851234,-23426,-29960,-27,-10163,-76,-30808,-1851234,-30794,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
2016-07-04T12:05:54.272Z,1853042,-1853042,-1853042,-1853042,-1853042,-1853042,-1853042,-1853042,-1853042,-1853042,-1853042,-1853042,-1853042,-1853042,-1853042,-1853042,-31070,-1853042,-1853042,-1853042,-1853042,-1853042,-1853042,-1853042,-1853042,-32533,-32703,-10,-44,-84,-32618,-1853042,-32612,-1853042,-1853042,-1853042,-1853042,-1853042,-1853042,-1853042,-1853042,-1853042,-1853042,-1853042,-1853042,-1853042,-1853042,-1853042,-25277,-1853042,-1853042,-1853042,-1853042,-1853042,-1853042,-1853042,-1853042,-25234,-31768,-6,-42,-82,-32616,-1853042,-32602,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
2016-07-05T03:54:20.053Z,1909948,-5987,-1909948,-1909948,-1909948,-1909948,-1909948,-1909948,-1909948,-1909948,-1909948,-1909948,-1909948,-1909948,-1909948,-1909948,-26304,-1909948,-1909948,-1909948,-1909948,-1909948,-1909948,-1909948,-1909948,-14677,-22187,-1690,-1412,-1817,-543,-1909948,-6322,-5858,-1909948,-1909948,-1909948,-1909948,-1909948,-1909948,-1909948,-1909948,-1909948,-1909948,-1909948,-1909948,-1909948,-1909948,-31044,-1909948,-1909948,-1909948,-1909948,-1909948,-1909948,-1909948,-1909948,-82140,-2587,-1686,-1410,-1815,-541,-1909948,-7969,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-05T11:08:50.763Z,1936018,-32057,-1936018,-1936018,-1936018,-1936018,-1936018,-1936018,-1936018,-1936018,-1936018,-1936018,-1936018,-1936018,-1936018,-1936018,-25397,-1936018,-1936018,-1936018,-1936018,-1936018,-1936018,-1936018,-1936018,-40747,-48257,-27,-21196,-70,-25426,-1936018,-32392,-31928,-1936018,-1936018,-1936018,-1936018,-1936018,-1936018,-1936018,-1936018,-1936018,-1936018,-1936018,-1936018,-1936018,-1936018,-25378,-1936018,-1936018,-1936018,-1936018,-1936018,-1936018,-1936018,-1936018,-25194,-28657,-21,-21195,-66,-25420,-1936018,-25416,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
2016-07-06T03:37:10.300Z,1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,-1995318,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-06T11:06:43.837Z,2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-26906,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-38,-22596,-87,-26339,-2022291,-26761,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-26021,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-2022291,-31,-22591,-83,-26333,-2022291,-26333,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
2016-07-07T02:33:11.949Z,2077880,-3419,-2077880,-2077880,-2077880,-2077880,-2077880,-2077880,-2077880,-2077880,-2077880,-2077880,-2077880,-2077880,-2077880,-2077880,-2492,-2077880,-2077880,-2077880,-2077880,-2077880,-2077880,-2077880,-2077880,-8716,-2077880,-3377,-596,-3148,-12,-2077880,-11,-3415,-2077880,-2077880,-2077880,-2077880,-2077880,-2077880,-2077880,-2077880,-2077880,-2077880,-2077880,-2077880,-2077880,-2077880,-2593,-2077880,-2077880,-2077880,-2077880,-2077880,-2077880,-2077880,-2077880,-2077880,-2077880,-3375,-590,-3146,-10,-2077880,-7,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07T02:32:50.693Z,2077858,-3397,-2077858,-2077858,-2077858,-2077858,-2077858,-2077858,-2077858,-2077858,-2077858,-2077858,-2077858,-2077858,-2077858,-2077858,-2470,-2077858,-2077858,-2077858,-2077858,-2077858,-2077858,-2077858,-2077858,-8694,-2077858,-3355,-574,-3126,-8,-2077858,-10,-3393,-2077858,-2077858,-2077858,-2077858,-2077858,-2077858,-2077858,-2077858,-2077858,-2077858,-2077858,-2077858,-2077858,-2077858,-2571,-2077858,-2077858,-2077858,-2077858,-2077858,-2077858,-2077858,-2077858,-2077858,-2077858,-3353,-568,-3124,-4,-2077858,-6,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07T02:32:21.697Z,2077829,-3368,-2077829,-2077829,-2077829,-2077829,-2077829,-2077829,-2077829,-2077829,-2077829,-2077829,-2077829,-2077829,-2077829,-2077829,-2441,-2077829,-2077829,-2077829,-2077829,-2077829,-2077829,-2077829,-2077829,-8665,-2077829,-3326,-545,-3097,-11,-2077829,-9,-3364,-2077829,-2077829,-2077829,-2077829,-2077829,-2077829,-2077829,-2077829,-2077829,-2077829,-2077829,-2077829,-2077829,-2077829,-2542,-2077829,-2077829,-2077829,-2077829,-2077829,-2077829,-2077829,-2077829,-2077829,-2077829,-3324,-539,-3095,-6,-2077829,-6,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07T02:32:03.308Z,2077811,-3350,-2077811,-2077811,-2077811,-2077811,-2077811,-2077811,-2077811,-2077811,-2077811,-2077811,-2077811,-2077811,-2077811,-2077811,-2423,-2077811,-2077811,-2077811,-2077811,-2077811,-2077811,-2077811,-2077811,-8647,-2077811,-3308,-527,-3079,-5,-2077811,-10,-3346,-2077811,-2077811,-2077811,-2077811,-2077811,-2077811,-2077811,-2077811,-2077811,-2077811,-2077811,-2077811,-2077811,-2077811,-2524,-2077811,-2077811,-2077811,-2077811,-2077811,-2077811,-2077811,-2077811,-2077811,-2077811,-3306,-521,-3077,-3,-2077811,-6,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07T02:31:44.774Z,2077792,-3331,-2077792,-2077792,-2077792,-2077792,-2077792,-2077792,-2077792,-2077792,-2077792,-2077792,-2077792,-2077792,-2077792,-2077792,-2404,-2077792,-2077792,-2077792,-2077792,-2077792,-2077792,-2077792,-2077792,-8628,-2077792,-3289,-508,-3060,-15,-2077792,-9,-3327,-2077792,-2077792,-2077792,-2077792,-2077792,-2077792,-2077792,-2077792,-2077792,-2077792,-2077792,-2077792,-2077792,-2077792,-2505,-2077792,-2077792,-2077792,-2077792,-2077792,-2077792,-2077792,-2077792,-2077792,-2077792,-3287,-502,-3058,-9,-2077792,-6,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07T02:31:19.945Z,2077768,-3307,-2077768,-2077768,-2077768,-2077768,-2077768,-2077768,-2077768,-2077768,-2077768,-2077768,-2077768,-2077768,-2077768,-2077768,-2380,-2077768,-2077768,-2077768,-2077768,-2077768,-2077768,-2077768,-2077768,-8604,-2077768,-3265,-484,-3036,-6,-2077768,-11,-3303,-2077768,-2077768,-2077768,-2077768,-2077768,-2077768,-2077768,-2077768,-2077768,-2077768,-2077768,-2077768,-2077768,-2077768,-2481,-2077768,-2077768,-2077768,-2077768,-2077768,-2077768,-2077768,-2077768,-2077768,-2077768,-3263,-478,-3034,-5,-2077768,-7,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07T02:30:48.911Z,2077736,-3275,-2077736,-2077736,-2077736,-2077736,-2077736,-2077736,-2077736,-2077736,-2077736,-2077736,-2077736,-2077736,-2077736,-2077736,-2348,-2077736,-2077736,-2077736,-2077736,-2077736,-2077736,-2077736,-2077736,-8572,-2077736,-3233,-452,-3004,-11,-2077736,-9,-3271,-2077736,-2077736,-2077736,-2077736,-2077736,-2077736,-2077736,-2077736,-2077736,-2077736,-2077736,-2077736,-2077736,-2077736,-2449,-2077736,-2077736,-2077736,-2077736,-2077736,-2077736,-2077736,-2077736,-2077736,-2077736,-3231,-446,-3002,-6,-2077736,-6,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07T02:30:26.740Z,2077714,-3253,-2077714,-2077714,-2077714,-2077714,-2077714,-2077714,-2077714,-2077714,-2077714,-2077714,-2077714,-2077714,-2077714,-2077714,-2326,-2077714,-2077714,-2077714,-2077714,-2077714,-2077714,-2077714,-2077714,-8550,-2077714,-3211,-430,-2982,-8,-2077714,-13,-3249,-2077714,-2077714,-2077714,-2077714,-2077714,-2077714,-2077714,-2077714,-2077714,-2077714,-2077714,-2077714,-2077714,-2077714,-2427,-2077714,-2077714,-2077714,-2077714,-2077714,-2077714,-2077714,-2077714,-2077714,-2077714,-3209,-424,-2980,-7,-2077714,-9,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07T02:36:56.159Z,2078104,-3643,-2078104,-2078104,-2078104,-2078104,-2078104,-2078104,-2078104,-2078104,-2078104,-2078104,-2078104,-2078104,-2078104,-2078104,-2716,-2078104,-2078104,-2078104,-2078104,-2078104,-2078104,-2078104,-2078104,-8940,-2078104,-3601,-8,-3372,-11,-2078104,-37,-3639,-2078104,-2078104,-2078104,-2078104,-2078104,-2078104,-2078104,-2078104,-2078104,-2078104,-2078104,-2078104,-2078104,-2078104,-11,-2078104,-2078104,-2078104,-2078104,-2078104,-2078104,-2078104,-2078104,-2078104,-2078104,-3599,-5,-3370,-10,-2078104,-35,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07T02:36:09.994Z,2078056,-3595,-2078056,-2078056,-2078056,-2078056,-2078056,-2078056,-2078056,-2078056,-2078056,-2078056,-2078056,-2078056,-2078056,-2078056,-2668,-2078056,-2078056,-2078056,-2078056,-2078056,-2078056,-2078056,-2078056,-8892,-2078056,-3553,-772,-3324,-2,-2078056,-170,-3591,-2078056,-2078056,-2078056,-2078056,-2078056,-2078056,-2078056,-2078056,-2078056,-2078056,-2078056,-2078056,-2078056,-2078056,-2769,-2078056,-2078056,-2078056,-2078056,-2078056,-2078056,-2078056,-2078056,-2078056,-2078056,-3551,-766,-3322,0,-2078056,-164,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07T02:38:39.826Z,2078207,-3746,-2078207,-2078207,-2078207,-2078207,-2078207,-2078207,-2078207,-2078207,-2078207,-2078207,-2078207,-2078207,-2078207,-2078207,-24,-2078207,-2078207,-2078207,-2078207,-2078207,-2078207,-2078207,-2078207,-9043,-2078207,-3704,-26,-3475,-8,-2078207,-7,-3742,-2078207,-2078207,-2078207,-2078207,-2078207,-2078207,-2078207,-2078207,-2078207,-2078207,-2078207,-2078207,-2078207,-2078207,-20,-2078207,-2078207,-2078207,-2078207,-2078207,-2078207,-2078207,-2078207,-2078207,-2078207,-3702,-24,-3473,-6,-2078207,-138,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07T03:01:40.811Z,2079588,-5127,-2079588,-2079588,-2079588,-2079588,-2079588,-2079588,-2079588,-2079588,-2079588,-2079588,-2079588,-2079588,-2079588,-2079588,-1327,-2079588,-2079588,-2079588,-2079588,-2079588,-2079588,-2079588,-2079588,-10424,-2079588,-1271,-60,-1283,-8,-2079588,-94,-5123,-2079588,-2079588,-2079588,-2079588,-2079588,-2079588,-2079588,-2079588,-2079588,-2079588,-2079588,-2079588,-2079588,-2079588,-1347,-2079588,-2079588,-2079588,-2079588,-2079588,-2079588,-2079588,-2079588,-2079588,-2079588,-1269,-56,-1281,-6,-2079588,-640,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07T03:28:50.134Z,2081218,-6757,-2081218,-2081218,-2081218,-2081218,-2081218,-2081218,-2081218,-2081218,-2081218,-2081218,-2081218,-2081218,-2081218,-2081218,-2957,-2081218,-2081218,-2081218,-2081218,-2081218,-2081218,-2081218,-2081218,-12054,-2081218,-241,-90,-285,-7,-2081218,-150,-6753,-2081218,-2081218,-2081218,-2081218,-2081218,-2081218,-2081218,-2081218,-2081218,-2081218,-2081218,-2081218,-2081218,-2081218,-169,-2081218,-2081218,-2081218,-2081218,-2081218,-2081218,-2081218,-2081218,-2081218,-2081218,-237,-88,-280,-5,-2081218,-144,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-07T03:30:53.130Z,2081341,-6880,-2081341,-2081341,-2081341,-2081341,-2081341,-2081341,-2081341,-2081341,-2081341,-2081341,-2081341,-2081341,-2081341,-2081341,-3080,-2081341,-2081341,-2081341,-2081341,-2081341,-2081341,-2081341,-2081341,-12177,-2081341,-364,-213,-408,-11,-2081341,-273,-6876,-2081341,-2081341,-2081341,-2081341,-2081341,-2081341,-2081341,-2081341,-2081341,-2081341,-2081341,-2081341,-2081341,-2081341,-292,-2081341,-2081341,-2081341,-2081341,-2081341,-2081341,-2081341,-2081341,-2081341,-2081341,-360,-211,-403,-9,-2081341,-267,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
